country_name,country_qid,substation,label,type,latitude,longitude
Czech Republic,Q213,http://www.wikidata.org/entity/Q120685729,Dasný substation,electrical substation,,
Slovakia,Q214,http://www.wikidata.org/entity/Q59192608,Liptovská Mara substation,electrical substation,,
Norway,Q20,http://www.wikidata.org/entity/Q110665680,Q110665680,electrical substation,,
Norway,Q20,http://www.wikidata.org/entity/Q110671996,Q110671996,electrical substation,,
Norway,Q20,http://www.wikidata.org/entity/Q110672426,Q110672426,electrical substation,,
Norway,Q20,http://www.wikidata.org/entity/Q113016483,Q113016483,electrical substation,,
Norway,Q20,http://www.wikidata.org/entity/Q116431248,Q116431248,electrical substation,,
Spain,Q29,http://www.wikidata.org/entity/Q98060716,Q98060716,electrical substation,,
Switzerland,Q39,http://www.wikidata.org/entity/Q106695299,Unterwerk Vorderprättigau,electrical substation,,
Switzerland,Q39,http://www.wikidata.org/entity/Q108462212,Poste électrique de Romanel,electrical substation,,
Ukraine,Q212,http://www.wikidata.org/entity/Q20082302,Q20082302,electrical substation,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q11122997,Q11122997,electrical substation,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q32169304,Q32169304,electrical substation,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q108531450,Lotus Substation,electrical substation,,
Uruguay,Q77,http://www.wikidata.org/entity/Q6813262,Melo HVDC Back-to-back station,HVDC back-to-back station,,
Finland,Q33,http://www.wikidata.org/entity/Q56400203,Yllikkälä substation,electrical substation,,
Estonia,Q191,http://www.wikidata.org/entity/Q111903059,Q111903059,electrical substation,,
Bangladesh,Q902,http://www.wikidata.org/entity/Q111795951,Q111795951,electrical substation,,
