NE_name,EIC_Code,TSO,Substation_1,Substation_2,Voltage_level(kV),Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Fixed,DLRmin(A),DLRmax(A),Resistance_R(Ω),Reactance_X(Ω),Susceptance_B(μS),Length_(km),Comment,Substation_1_lat,Substation_1_lon,Substation_1_id,Substation_2_lat,Substation_2_lon,Substation_2_id
LIT 400kV N0 1 LA GAUDIERE - RUEYRES,17T0000000239782,RTE,GAUDIERE (LA),RUEYRES,380,3150,3392,3392,3590,,,3386.7924528301887,,,5.16,58.181,607.944,96.657,,,,,44.7793254,2.6892346,83726363.0
LIT 400kV N0 1 LA GAUDIERE - TAMAREAU,17T000000023980F,RTE,GAUDIERE (LA),TAMAREAU,380,2200,2300,2300,2400,,,2264.1509433962265,,,2.036,29.623,368.43,59.184,,,,,43.6326272,3.7161874,26376870.0
LIT 400kV N0 2 LA GAUDIERE - ISSEL,17T000000023981D,RTE,GAUDIERE (LA),ISSEL,380,3150,3392,3392,3590,,,3386.7924528301887,,,1.776,18.018,222.828,97.047,,,,,52.9921399,9.5819281,37194228.0
LIT 400kV N0 2 LA GAUDIERE - TAMAREAU,17T000000024022N,RTE,GAUDIERE (LA),TAMAREAU,380,3195,3561,3561,3780,,,3566.0377358490564,,,2.036,28.774,378.328,70.83,,,,,43.6326272,3.7161874,26376870.0
LIT 225kV N0 1 LA GAUDIERE - LIVIERE,17T000000023972E,RTE,GAUDIERE (LA),LIVIERE,220,1090,1090,1260,1260,,,1188.6792452830189,,,0.821,5.543,161.088,26.831,,,,,43.1968779,2.9816988,130459448.0
LIT 225kV N0 1 LA GAUDIERE - MOREAU,17T000000023973C,RTE,GAUDIERE (LA),MOREAU,220,946,1010,1010,1063,,,1002.8301886792452,,,2.208,9.825,68.442,24.262,,,,,43.2113241,2.3902336,110602441.0
LIT 225kV N0 1 LA GAUDIERE - ST VINCENT,17T000000023974A,RTE,GAUDIERE (LA),ST-VINCENT,220,1233,1320,1320,1389,,,1310.377358490566,,,3.26,22.082,159.556,55.078,,,,,,,
LIT 225kV N0 2 LA GAUDIERE - MOREAU,17T0000000239758,RTE,GAUDIERE (LA),MOREAU,220,1233,1320,1320,1389,,,1310.377358490566,,,1.46,9.683,70.474,24.293,,,,,43.2113241,2.3902336,110602441.0
LIT 400kV N0 2 GAUGLIN-ST-ELOI,17T000000024024J,RTE,GAUGLIN,ST-ELOI,380,2200,2556,2556,2800,,,2641.509433962264,,,1.417,18.639,309.22,70.839,,47.5066093,2.8704964,41829825.0,,,
LIT 225kV N0 1 GAVRELLE - TRAN5 / GAVRE PERTA 1,17T0000000240396,RTE,GAVRELLE,TRAN5 / GAVRE PERTA 1,220,956,1110,1110,1088,,,1026.4150943396226,,,3.154,14.315,96.496,34.72,,50.3372696,2.8852248,117893799.0,,,
LIT 400kV N0 1 GENISSIAT-POSTE - VIELMOULIN,17T000000024077Z,RTE,GENISSIAT-POSTE,VIELMOULIN,380,2200,2556,2556,2864,,,2701.88679245283,,,3.545,51.485,641.618,168.798,,,,,47.3263846,4.686932,179260933.0
LIT 400kV N0 2 GENISSIAT-POSTE-VIELMOULIN,17T000000024078X,RTE,GENISSIAT-POSTE,VIELMOULIN,380,1236,1236,1236,1236,,,1166.0377358490566,,,3.537,51.373,640.226,2.342,,,,,47.3263846,4.686932,179260933.0
LIT 400kV N0 3 GENISSIAT-POSTE - VIELMOULIN,17T000000024079V,RTE,GENISSIAT-POSTE,VIELMOULIN,380,2200,2300,2300,2400,,,2264.1509433962265,,,7.59,58.345,567.492,79.944,,,,,47.3263846,4.686932,179260933.0
LIT 225kV N0 1 GENISSIAT-POSTE-IZERNORE,17T0000000240671,RTE,GENISSIAT-POSTE,IZERNORE,220,862,928,928,987,,,931.132075471698,,,1.928,9.402,109.27,27.258,,,,,46.1988165,5.5500499,122755047.0
LIT 225kV N0 1 GENISSIAT-POSTE-SERRIERES,17T000000024069Y,RTE,GENISSIAT-POSTE,SERRIERES,220,477,566,566,642,,,605.6603773584906,,,1.98,8.5,56,20.269,,,,,45.8872889,5.841812,147580994.0
LIT 225kV N0 1 GENISSIAT-POSTE-VOUGLANS,17T000000024070C,RTE,GENISSIAT-POSTE,VOUGLANS,220,853,991,991,1118,,,1054.7169811320755,,,2.558,15.756,116.282,40.005,,,,,46.3934143,5.6546845,95209542.0
LIT 225kV N0 1 GINESTOUS-LESQUIVE,17T000000024187S,RTE,GINESTOUS,LESQUIVE,220,1080,1185,1185,1289,,,1216.0377358490566,,,1.645,10.967,79.198,27.394,,43.6578105,1.4115917,110876167.0,43.8167755,1.2732964,49510896.0
LIT 225kV N0 2 GINESTOUS-LESQUIVE,17T000000024188Q,RTE,GINESTOUS,LESQUIVE,220,1080,1185,1185,1289,,,1216.0377358490566,,,1.644,11.017,78.934,27.386,,43.6578105,1.4115917,110876167.0,43.8167755,1.2732964,49510896.0
LIT 225kV N0 1 GIVORS - MIONS,17T000000024195T,RTE,GIVORS,MIONS,220,695,782,782,940,,,886.7924528301886,,,1.62,8.05,70,19.391,,45.2778637,5.6476624,80587140.0,45.6742597,4.9753804,24020441.0
LIT 225kV N0 2 GIVORS-MIONS,17T000000024199L,RTE,GIVORS,MIONS,220,576,917,917,1260,,,1188.6792452830189,,,0.668,6.62,75.496,20.765,,45.2778637,5.6476624,80587140.0,45.6742597,4.9753804,24020441.0
LIT 225kV N0 2 GIVORS-SOLEIL (LE),17T000000024200P,RTE,GIVORS,SOLEIL (LE),220,639,717,717,783,,,738.6792452830189,,,2.802,13.691,124.388,34.932,,45.2778637,5.6476624,80587140.0,,,
LIT 225kV N0 1 GIVORS-BANS-GIVORS,17T000000023676I,RTE,GIVORS-BANS,GIVORS,220,900,1015,1015,1112,,,1049.0566037735848,,,0.02,0.19,0,0.558,,,,,45.2778637,5.6476624,80587140.0
LIT 225kV N0 2 GIVORS-BANS-GIVORS,17T000000023677G,RTE,GIVORS-BANS,GIVORS,220,468,722,722,899,,,848.1132075471697,,,0.03,0.2,0,0.5,,,,,45.2778637,5.6476624,80587140.0
LIT 225kV N0 3 GIVORS-BANS-GIVORS,17T000000023678E,RTE,GIVORS-BANS,GIVORS,220,468,722,722,899,,,848.1132075471697,,,0.03,0.23,2,0.465,,,,,45.2778637,5.6476624,80587140.0
LIT 225kV N0 1 GODIN-RUEYRES,17T000000024230G,RTE,GODIN,RUEYRES,220,637,706,706,793,,,748.1132075471697,,,4.693,19.594,125.698,46.373,,44.5406861,2.2275514,147174230.0,44.7793254,2.6892346,83726363.0
LIT 225kV N0 1 GODIN-ST-VICTOR,17T000000024231E,RTE,GODIN,ST-VICTOR,220,442,511,511,577,,,544.3396226415094,,,11.175,31.341,199.702,74.374,,44.5406861,2.2275514,147174230.0,45.5699365,2.94574,1369589466.0
LIT 225kV N0 1 GODIN-VERLHAGUET,17T000000024232C,RTE,GODIN,VERLHAGUET,220,819,897,897,974,,,918.8679245283018,,,8.815,41.177,261.48,96.865,,44.5406861,2.2275514,147174230.0,43.9827621,1.317515,114359287.0
LIT 225kV N0 1 GOURJADE - VERFEIL,17T0000000243425,RTE,GOURJADE,VERFEIL,220,828,908,908,986,,,930.188679245283,,,5.828,28.348,198.254,69.653,,43.6231167,2.2529671,88689866.0,43.6293588,1.6722007,109817708.0
LIT 225kV N0 1 GRAFFENSTADEN-MARLENHEIM,17T0000000243603,RTE,GRAFFENSTADEN,MARLENHEIM,220,843,909,909,996,,,939.622641509434,,,1.507,7.466,51.896,18.385,,48.5302937,7.6836409,90032133.0,48.6118693,7.526388,118086309.0
LIT 225kV N0 1 GRAFFENSTADEN-SCHEER,17T000000024363Y,RTE,GRAFFENSTADEN,SCHEER,220,654,758,758,857,,,808.4905660377358,,,2.123,9.657,66.184,23.641,,48.5302937,7.6836409,90032133.0,48.3566958,7.5190382,214483816.0
LIT 225kV N0 1 GRAND-COURONNE-ROUGEMONTIER,17T000000023724X,RTE,GRAND-COURONNE,ROUGEMONTIER,220,1308,1408,1408,1478,,,1394.3396226415093,,,1.423,9.529,68.33,23.798,,49.3504706,0.9933398,119048154.0,49.3435019,0.7354034,85827397.0
LIT 225kV N0 1 GRAND-COURONNE-ST ETIENNE DU ROUVRAY,17T000000023725V,RTE,GRAND-COURONNE,ST ETIENNE DU ROUVRAY,220,1300,1350,1350,1400,,,1320.754716981132,,,0.544,3.646,26.124,9.071,,49.3504706,0.9933398,119048154.0,,,
LIT 225kV N0 1 GRAND-COURONNE-VAUPALIERE (LA),17T000000023726T,RTE,GRAND-COURONNE,VAUPALIERE (LA),220,1308,1408,1408,1478,,,1394.3396226415093,,,1.559,10.443,74.378,25.989,,49.3504706,0.9933398,119048154.0,,,
LIT 225kV N0 2 GRAND-COURONNE-ROUGEMONTIER,17T000000023727R,RTE,GRAND-COURONNE,ROUGEMONTIER,220,1308,1408,1408,1478,,,1394.3396226415093,,,1.43,9.58,68.702,23.822,,49.3504706,0.9933398,119048154.0,49.3435019,0.7354034,85827397.0
LIT 225kV N0 2 GRAND-COURONNE-ST ETIENNE DU ROUVRAY,17T000000023728P,RTE,GRAND-COURONNE,ST ETIENNE DU ROUVRAY,220,1308,1408,1408,1478,,,1394.3396226415093,,,0.544,3.646,26.124,9.071,,49.3504706,0.9933398,119048154.0,,,
LIT 225kV N0 2 GRAND-COURONNE-VAUPALIERE (LA),17T000000023729N,RTE,GRAND-COURONNE,VAUPALIERE (LA),220,1308,1408,1408,1478,,,1394.3396226415093,,,1.53,10.18,73.2,25.444,,49.3504706,0.9933398,119048154.0,,,
LIT 225kV N0 1 GRANDE-SYNTHE-HOLQUE,17T000000023809P,RTE,GRANDE-SYNTHE,HOLQUE,220,1308,1408,1408,1478,,,1394.3396226415093,,,1.146,7.622,55.274,19.435,,,,,50.8507945,2.2116428,129581885.0
LIT 225kV N0 1 GRANDE-SYNTHE-WARANDE,17T000000023813Y,RTE,GRANDE-SYNTHE,WARANDE,220,1308,1408,1408,1478,,,1394.3396226415093,,,0.884,5.897,42.576,14.722,,,,,50.9491216,2.1604168,85203486.0
LIT 225kV N0 2 GRANDE-SYNTHE-WARANDE,17T000000023815U,RTE,GRANDE-SYNTHE,WARANDE,220,1250,1250,1250,1250,,,1179.245283018868,,,0.884,5.893,42.554,14.713,,,,,50.9491216,2.1604168,85203486.0
LIT 225kV N0 3 GRANDE-SYNTHE-WARANDE,17T000000023817Q,RTE,GRANDE-SYNTHE,WARANDE,220,1308,1408,1408,1478,,,1394.3396226415093,,,0.853,5.685,41.094,14.198,,,,,50.9491216,2.1604168,85203486.0
LIT 225kV N0 1 GRAND-QUEVILLY-VAUPALIERE (LA),17T000000023776E,RTE,GRAND-QUEVILLY,VAUPALIERE (LA),220,820,820,1040,1040,,,981.132075471698,,,0.56,3.82,70,9.478,,49.4193214,1.0222651,197263262.0,,,
LIT 225kV N0 1 GRANDVAL-PRATCLAUX,17T000000024371Z,RTE,GRANDVAL,PRATCLAUX,220,790,790,862,926,,,873.5849056603773,,,4.456,19.925,135.266,49.036,,44.9214466,3.0723991,135855287.0,44.9734536,3.6499344,125494395.0
LIT 400kV N0 1 GRANZAY - JUMEAUX (LES),17T000000024379J,RTE,GRANZAY,JUMEAUX (LES),380,3072,3414,3414,3598,,,3394.3396226415093,,,2.364,24.314,301.63,64.884,,46.2185299,-0.5186666,105630888.0,,,
LIT 400kV N0 1 GRANZAY - PREGUILLAC,17T000000024380Y,RTE,GRANZAY,PREGUILLAC,380,3465,3622,3622,3780,,,3566.0377358490564,,,1.35,19.588,243.978,54.452,,46.2185299,-0.5186666,105630888.0,45.6741716,-0.6062348,105571340.0
LIT 400kV N0 1 GRANZAY - ROM,17T000000024381W,RTE,GRANZAY,ROM,380,2200,2300,2300,2400,,,2264.1509433962265,,,1.1,14.465,240.174,79.955,,46.2185299,-0.5186666,105630888.0,48.8014546,9.3112524,22604016.0
LIT 400kV N0 2 GRANZAY - JUMEAUX (LES),17T000000024402D,RTE,GRANZAY,JUMEAUX (LES),380,3072,3414,3414,3598,,,3394.3396226415093,,,2.364,24.317,301.454,64.873,,46.2185299,-0.5186666,105630888.0,,,
LIT 400kV N0 2 GRANZAY - PREGUILLAC,17T000000024403B,RTE,GRANZAY,PREGUILLAC,380,3465,3622,3622,3780,,,3566.0377358490564,,,1.349,19.588,243.974,103.445,,46.2185299,-0.5186666,105630888.0,45.6741716,-0.6062348,105571340.0
LIT 400kV N0 2 GRANZAY - VALDIVIENNE,17T0000000244049,RTE,GRANZAY,VALDIVIENNE,380,2238,2382,2382,2526,,,2383.018867924528,,,2.069,27.226,451.594,114.7,,46.2185299,-0.5186666,105630888.0,46.4658107,0.6489421,105690676.0
LIT 225kV N0 1 GRANZAY-NIORT,17T000000024375R,RTE,GRANZAY,NIORT,220,1249,1337,1337,1434,,,1352.830188679245,,,1.599,10.685,76.534,26.683,,46.2185299,-0.5186666,105630888.0,46.3489163,-0.4335121,85446794.0
LIT 225kV N0 1 GRANZAY-ST-FLORENT,17T000000024376P,RTE,GRANZAY,ST-FLORENT,220,1249,1337,1337,1434,,,1352.830188679245,,,0.644,4.29,31.018,10.767,,46.2185299,-0.5186666,105630888.0,,,
LIT 225kV N0 2 GRANZAY - ST-FLORENT,17T000000024378L,RTE,GRANZAY,ST-FLORENT,220,1012,1150,1150,1247,,,1176.4150943396226,,,0.645,4.296,31.062,10.767,,46.2185299,-0.5186666,105630888.0,,,
LIT 225kV N0 1 GREZILLAC - PIQUAGE A FONCROSE,,RTE,GREZILLAC,PIQUAGE A FONCROSE,220,932,1049,1049,1126,,,1062.264150943396,,,0.955,6.332,46.082,16,No existing EIC code,44.8133395,-0.2317954,142420422.0,,,
LIT 225KV N0 1 GRIMAUD - TRANS,17T000000024459L,RTE,GRIMAUD,TRANS,220,686,686,686,816,,,769.8113207547169,,,1.682,11.13,309.878,29.772,,45.5877041,5.0905089,129612238.0,50.2729792,14.5129741,14191867.0
LIT 225KV N0 2 GRIMAUD - TRANS,17T000000024461Y,RTE,GRIMAUD,TRANS,220,686,686,686,816,,,769.8113207547169,,,1.682,11.13,309.878,29.772,,45.5877041,5.0905089,129612238.0,50.2729792,14.5129741,14191867.0
LIT 225kV N0 1 GRISOLLES-SERRE-PONCON,17T000000024490R,RTE,GRISOLLES,SERRE-PONCON,220,1059,1141,1141,1215,,,1146.2264150943395,,,1.064,6.729,48.926,17.195,,44.5783768,6.1365327,101207712.0,44.4695701,6.2679114,111769053.0
LIT 225kV N0 1 GROS-CAILLOU-MASTAING,17T000000023681P,RTE,GROS-CAILLOU,MASTAING,220,1273,1346,1346,1453,,,1370.754716981132,,,0.253,1.676,12.2,4.208,,50.317146,3.3387187,82976238.0,50.2963595,3.2907762,82967739.0
LIT 225kV N0 2 GROS-CAILLOU - VALENCIENNES,17T0000000237026,RTE,GROS-CAILLOU,VALENCIENNES,220,915,915,1030,1075,,,1014.1509433962264,,,1.618,8.259,75.75,20.829,,50.317146,3.3387187,82976238.0,50.3758866,3.53894,756397226.0
LIT 225kV N0 2 GROS-CAILLOU-MASTAING,17T0000000237042,RTE,GROS-CAILLOU,MASTAING,220,1273,1346,1346,1453,,,1370.754716981132,,,0.259,1.72,12.514,4.318,,50.317146,3.3387187,82976238.0,50.2963595,3.2907762,82967739.0
LIT 225kV N0 3 GROS-CAILLOU-MASTAING,17T000000023707X,RTE,GROS-CAILLOU,MASTAING,220,975,1030,1030,1110,,,1047.1698113207547,,,0.497,2.478,17.502,6.105,,50.317146,3.3387187,82976238.0,50.2963595,3.2907762,82967739.0
LIT 400kV N0 1 GROSNE - ST-VULBAS-OUEST,17T000000024493L,RTE,GROSNE,ST-VULBAS-OUEST,380,2138,2356,2356,2522,,,2379.2452830188677,,,3.567,39.288,397.61,2.84,,46.6296461,4.7109172,122563466.0,,,
LIT 400kV N0 1 GROSNE - VIELMOULIN,17T000000024494J,RTE,GROSNE,VIELMOULIN,380,2300,2450,2450,2600,,,2452.830188679245,,,2.549,28.582,273.756,131.583,,46.6296461,4.7109172,122563466.0,47.3263846,4.686932,179260933.0
LIT 225kV N0 1 GROSNE-GUEUGNON,17T000000024491P,RTE,GROSNE,GUEUGNON,220,814,983,983,1099,,,1036.7924528301887,,,3.29,21.899,158.622,54.965,,46.6296461,4.7109172,122563466.0,46.609555,4.0759428,122923029.0
LIT 225kV N0 1 GROSNE-MACON,17T000000024492N,RTE,GROSNE,MACON,220,618,718,718,807,,,761.3207547169811,,,1.892,19.148,215.058,59.04,,46.6296461,4.7109172,122563466.0,46.2113205,5.2184495,127510533.0
LIT 225kV N0 1 GUEBWILLER - LOGELBACH,17T000000024529Q,RTE,GUEBWILLER,LOGELBACH,220,1070,1155,1155,1265,,,1193.3962264150944,,,1.722,11.524,81.652,28.559,,47.8993039,7.2266163,146449312.0,48.083511,7.3066727,118079877.0
LIT 225kV N0 1 GUEBWILLER - VOGELGRUN,17T0000000245304,RTE,GUEBWILLER,VOGELGRUN,220,1070,1155,1155,1265,,,1193.3962264150944,,,2.087,13.943,98.342,34.526,,47.8993039,7.2266163,146449312.0,48.0188136,7.572497,81638061.0
LIT 225kV N0 1 GUEUGNON - HENRI-PAUL,17T000000024579B,RTE,GUEUGNON,HENRI-PAUL,220,715,897,897,1032,,,973.5849056603773,,,2.391,15.925,170.214,40.553,,46.609555,4.0759428,122923029.0,46.7471238,4.5037631,318502246.0
LIT 225kV N0 1 GUPIE - PIQUAGE A FONCROSE,,RTE,GUPIE,PIQUAGE A FONCROSE,220,831,984,984,1099,,,1036.7924528301887,,,1.68,11.144,81.104,28,No existing EIC code,44.5505939,0.1415855,190187643.0,,,
LIT 225kV N0 2 HARCOURT (POSTE BLINDE)-RAIE-TORTUE,17T0000000247688,RTE,HARCOURT (POSTE BLINDE),RAIE-TORTUE,220,660,660,900,900,,,849.0566037735848,,,0.218,0.842,661.654,6.253,,,,,,,
LIT 400kV N0 2 HAVRE (LE) (POSTE) - ROUGEMONTIER,17T0000000247769,RTE,HAVRE (LE) (POSTE),ROUGEMONTIER,380,2104,2300,2300,2400,,,2264.1509433962265,,,1.685,17.036,198.536,54.154,,,,,49.3435019,0.7354034,85827397.0
LIT 400kV N0 3 HAVRE (LE) (POSTE) - ROUGEMONTIER,17T0000000247777,RTE,HAVRE (LE) (POSTE),ROUGEMONTIER,380,2366,2596,2596,2778,,,2620.754716981132,,,1.684,17.027,198.43,40.976,,,,,49.3435019,0.7354034,85827397.0
LIT 225kV N0 1 HAVRE (LE) (POSTE) - PONT-SEPT,17T000000024774D,RTE,HAVRE (LE) (POSTE),PONT-SEPT,220,2200,2300,2300,2400,,,2264.1509433962265,,,0.119,1.154,15.594,3.952,,,,,49.4952859,0.1804939,34398164.0
LIT 225kV N0 2 HAVRE (LE) (POSTE) - PONT-SEPT,17T000000024775B,RTE,HAVRE (LE) (POSTE),PONT-SEPT,220,2200,2300,2300,2400,,,2264.1509433962265,,,0.127,1.241,16.76,4.244,,,,,49.4952859,0.1804939,34398164.0
LIT 400kV N0 1 HENRI-PAUL - ST-VULBAS-OUEST,17T000000024660S,RTE,HENRI-PAUL,ST-VULBAS-OUEST,380,3294,3622,3622,3780,,,3566.0377358490564,,,2.637,37.126,536.286,66.068,,46.7471238,4.5037631,318502246.0,,,
LIT 400kV N0 1 HENRI-PAUL - VIELMOULIN,17T000000024661Q,RTE,HENRI-PAUL,VIELMOULIN,380,2104,2300,2300,2400,,,2264.1509433962265,,,1.349,17.72,293.61,54.154,,46.7471238,4.5037631,318502246.0,47.3263846,4.686932,179260933.0
LIT 400kV N0 1 HERSE(LA) - LATENA,17T000000024862G,RTE,HERSE(LA),LATENA,380,2200,2300,2300,2400,,,2264.1509433962265,,,1.229,12.468,154.358,61.754,,,,,49.6576763,2.9379827,85273680.0
LIT 400kV N0 1 HERSE(LA) - VILLEVAUDE,17T000000024863E,RTE,HERSE(LA),VILLEVAUDE,380,2055,2277,2277,2458,,,2318.867924528302,,,1.856,18.819,232.876,61.833,,,,,48.9043662,2.6622154,29088787.0
LIT 225kV N0 1 HOLQUE-LONGUENESSE,17T0000000248749,RTE,HOLQUE,LONGUENESSE,220,969,969,1061,1061,,,1000.9433962264151,,,0.782,5.214,46.882,12.938,,50.8507945,2.2116428,129581885.0,50.7446276,2.2284789,147581013.0
LIT 225kV N0 1 HOLQUE-WARANDE,17T0000000248765,RTE,HOLQUE,WARANDE,220,1300,1350,1350,1400,,,1320.754716981132,,,1.263,8.407,60.81,21.021,,50.8507945,2.2116428,129581885.0,50.9491216,2.1604168,85203486.0
LIT 225kV N0 2 HOLQUE-LONGUENESSE,17T0000000248773,RTE,HOLQUE,LONGUENESSE,220,1308,1408,1408,1478,,,1394.3396226415093,,,0.779,5.192,37.52,12.948,,50.8507945,2.2116428,129581885.0,50.7446276,2.2284789,147581013.0
LIT 400kV N0 1 HOUDREVILLE - LOGELBACH,17T-FR-000000163,RTE,HOUDREVILLE,LOGELBACH,380,2366,2596,2596,2778,,,2620.754716981132,,,3.108,35.853,386.368,109.17,,48.5199986,6.0813219,295403868.0,48.083511,7.3066727,118079877.0
LIT 400kV N0 1 HOUDREVILLE - MERY-SUR-SEINE,17T-FR-000000171,RTE,HOUDREVILLE,MERY-SUR-SEINE,380,2366,2596,2596,2778,,,2620.754716981132,,,4.883,49.515,613.6,162.749,,48.5199986,6.0813219,295403868.0,48.5197718,3.9183484,82599261.0
LIT 400kV N0 1 HOUDREVILLE - NEUVES-MAISONS,17T000000024897Y,RTE,HOUDREVILLE,NEUVES-MAISONS,380,2214,2450,2450,2630,,,2481.132075471698,,,0.333,3.559,38.096,10.822,,48.5199986,6.0813219,295403868.0,,,
LIT 400kV N0 1 HOUDREVILLE - VINCEY,17T-FR-00000019Y,RTE,HOUDREVILLE,VINCEY,380,2366,2596,2596,2778,,,2620.754716981132,,,0.818,8.953,101.822,28.055,,48.5199986,6.0813219,295403868.0,48.3537286,6.3261695,81758476.0
LIT 400kV N0 2 HOUDREVILLE-MERY-SUR-SEINE,17T-FR-00000020C,RTE,HOUDREVILLE,MERY-SUR-SEINE,380,2170,2400,2400,2574,,,2428.301886792453,,,4.883,49.523,613.692,38.918,,48.5199986,6.0813219,295403868.0,48.5197718,3.9183484,82599261.0
LIT 225kV N0 1 HOURAT (LE)-MARSILLON,17T000000024900Y,RTE,HOURAT (LE),MARSILLON,220,419,580,580,720,,,679.2452830188679,,,4.321,19.708,133.934,48.124,,,,,43.3857827,-0.5953198,111414142.0
LIT 225kV N0 1 HOURAT (LE)-MIEGEBAT,17T000000024901W,RTE,HOURAT (LE),MIEGEBAT,220,392,542,542,673,,,634.9056603773585,,,0.556,2.595,16.956,6.195,,,,,,,
LIT 225kV N0 1 ILE-NAPOLEON - OTTMARSHEIM,17T000000024941K,RTE,ILE-NAPOLEON,OTTMARSHEIM,220,1100,1187,1187,1302,,,1228.3018867924527,,,0.673,4.467,32.51,11.225,,47.7692307,7.3826471,130132975.0,47.774169,7.5191561,47660196.0
LIT 225kV N0 1 ILE-NAPOLEON-LUTTERBACH,17T000000024940M,RTE,ILE-NAPOLEON,LUTTERBACH,220,847,985,985,1116,,,1052.8301886792453,,,1.107,7.448,52.598,18.46,,47.7692307,7.3826471,130132975.0,47.7528381,7.257416,126417428.0
LIT 400kV N0 1 ISSEL - VERFEIL,17T000000025009A,RTE,ISSEL,VERFEIL,380,2170,2400,2400,2574,,,2428.301886792453,,,1.167,11.809,147.752,38.884,,52.9921399,9.5819281,37194228.0,43.6293588,1.6722007,109817708.0
LIT 400kV N0 2 ISSEL - VERFEIL,17T000000025010P,RTE,ISSEL,VERFEIL,380,2462,2644,2644,2798,,,2639.622641509434,,,1.169,11.866,146.582,25.681,,52.9921399,9.5819281,37194228.0,43.6293588,1.6722007,109817708.0
LIT 225kV N0 1 ISSOIRE-LIGNAT,17T000000025014H,RTE,ISSOIRE,LIGNAT,220,1002,1113,1113,1205,,,1136.7924528301887,,,1.28,8.47,60,20.903,,45.4646957,3.2364598,63109488.0,45.7201574,3.2656788,118727701.0
LIT 225kV N0 1 ISSOIRE-PRATCLAUX,17T000000025015F,RTE,ISSOIRE,PRATCLAUX,220,770,928,928,1037,,,978.3018867924528,,,4.546,30.66,206.564,74.277,,45.4646957,3.2364598,63109488.0,44.9734536,3.6499344,125494395.0
LIT 225kV N0 1 JACQUARD-SOLEIL (LE),17T0000000250529,RTE,JACQUARD,SOLEIL (LE),220,1123,1211,1211,1290,,,1216.9811320754716,,,1.008,6.752,48.4,16.737,,47.9670352,0.1802991,67453144.0,,,
LIT 225kV N0 1 JALIS-LESQUIVE,17T000000025058Y,RTE,JALIS,LESQUIVE,220,828,908,908,986,,,930.188679245283,,,5.569,28.651,202.786,71.153,,43.6222012,0.587458,604408491.0,43.8167755,1.2732964,49510896.0
LIT 400kV N0 1 JONQUIERES - TAVEL,17T000000025124A,RTE,JONQUIERES,TAVEL,380,2200,2300,2300,2400,,,2264.1509433962265,,,0.656,7.267,101.018,25.04,,43.8291589,4.583855,114018928.0,44.0149575,4.6427746,110086345.0
LIT 225kV N0 1 JONQUIERES-ST-CESAIRE,17T000000025122E,RTE,JONQUIERES,ST-CESAIRE,220,1055,1055,1230,1230,,,1160.377358490566,,,1.244,8.273,70.22,21.709,,43.8291589,4.583855,114018928.0,,,
LIT 225kV N0 2 JONQUIERES-ST-CESAIRE,17T000000025123C,RTE,JONQUIERES,ST-CESAIRE,220,990,990,1165,1165,,,1099.0566037735848,,,1.302,8.682,80.204,21.84,,43.8291589,4.583855,114018928.0,,,
LIT 225kV N0 1 KEMBS-OTTMARSHEIM,17T000000025205A,RTE,KEMBS,OTTMARSHEIM,220,539,661,661,754,,,711.3207547169811,,,1.24,5.637,39.536,13.944,,47.654262,7.517109,406691575.0,47.774169,7.5191561,47660196.0
LIT 225kV N0 1 KEMBS-SIERENTZ,17T0000000252068,RTE,KEMBS,SIERENTZ,220,827,891,891,976,,,920.754716981132,,,0.335,1.586,10.494,3.807,,47.654262,7.517109,406691575.0,47.64668,7.4722122,49049745.0
LIT 225kV N0 1 LANDERNEAU-LOSCOAT,17T000000025419S,RTE,LANDERNEAU,LOSCOAT,220,1212,1262,1262,1318,,,1243.3962264150944,,,1.551,10.314,74.634,25.862,,,,,,,
LIT 225kV N0 1 LANDERNEAU-MARTYRE (LA),17T0000000254206,RTE,LANDERNEAU,MARTYRE (LA),220,1217,1266,1266,1322,,,1247.1698113207547,,,0.222,1.324,9.78,3.87,,,,,,,
LIT 225kV N0 2 LANDERNEAU-MARTYRE (LA),17T0000000254214,RTE,LANDERNEAU,MARTYRE (LA),220,1056,1123,1123,1189,,,1121.698113207547,,,0.249,1.483,10.996,3.831,,,,,,,
LIT 225kV N0 1 LANDRES-MONTOIS,17T000000025449J,RTE,LANDRES,MONTOIS,220,1100,1187,1187,1302,,,1228.3018867924527,,,1.396,9.385,67.702,23.325,,49.3074315,5.7742519,184492595.0,49.2129613,6.0116106,147398276.0
LIT 225kV N0 1 LANDRES-MOULAINE,17T000000025448L,RTE,LANDRES,MOULAINE,220,1070,1155,1155,1265,,,1193.3962264150944,,,1.207,8.015,55.542,19.7,,49.3074315,5.7742519,184492595.0,49.4831109,5.7917343,225210595.0
LIT 225kV N0 1 LANDRES-STENAY,17T000000025450Y,RTE,LANDRES,STENAY,220,1100,1187,1187,1302,,,1228.3018867924527,,,2.804,19.287,142.414,49.025,,49.3074315,5.7742519,184492595.0,49.5097671,5.2002369,147398278.0
LIT 225kV N0 1 LANDRES-VIGY,17T000000025451W,RTE,LANDRES,VIGY,220,1070,1155,1155,1265,,,1193.3962264150944,,,2.59,17.345,124.288,43.185,,49.3074315,5.7742519,184492595.0,49.1979144,6.2767238,81641090.0
