country,countryLabel,count
http://www.wikidata.org/.well-known/genid/5641dbce6656a5cb6c786848bc95ad49,http://www.wikidata.org/.well-known/genid/5641dbce6656a5cb6c786848bc95ad49,1
http://www.wikidata.org/.well-known/genid/71355fc0a25445d1869e29b8553a3ed5,http://www.wikidata.org/.well-known/genid/71355fc0a25445d1869e29b8553a3ed5,1
http://www.wikidata.org/.well-known/genid/80692986fad40fbffe4a9120127d3c8c,http://www.wikidata.org/.well-known/genid/80692986fad40fbffe4a9120127d3c8c,1
http://www.wikidata.org/.well-known/genid/614ba414a1e983a3ed95c6a73992a048,http://www.wikidata.org/.well-known/genid/614ba414a1e983a3ed95c6a73992a048,1
http://www.wikidata.org/.well-known/genid/61d3134eee4ea634e8dbe8a427f9c5f7,http://www.wikidata.org/.well-known/genid/61d3134eee4ea634e8dbe8a427f9c5f7,1
http://www.wikidata.org/.well-known/genid/7496d02274f27e52f3b3b723efb1823a,http://www.wikidata.org/.well-known/genid/7496d02274f27e52f3b3b723efb1823a,1
http://www.wikidata.org/.well-known/genid/ea0d4b32a4f25d93ed26023c99283c7d,http://www.wikidata.org/.well-known/genid/ea0d4b32a4f25d93ed26023c99283c7d,1
http://www.wikidata.org/.well-known/genid/12677d6bb6095e299210c73689cf010e,http://www.wikidata.org/.well-known/genid/12677d6bb6095e299210c73689cf010e,1
http://www.wikidata.org/.well-known/genid/dee6092088bd877924f31f60aac774df,http://www.wikidata.org/.well-known/genid/dee6092088bd877924f31f60aac774df,1
http://www.wikidata.org/.well-known/genid/3e1188b242f35ef5284ec0c8abc14063,http://www.wikidata.org/.well-known/genid/3e1188b242f35ef5284ec0c8abc14063,1
http://www.wikidata.org/.well-known/genid/8b8a995120dacf9f0b7eee62dc2a7bd3,http://www.wikidata.org/.well-known/genid/8b8a995120dacf9f0b7eee62dc2a7bd3,1
http://www.wikidata.org/entity/Q63158027,Qajar Iran,1
http://www.wikidata.org/entity/Q107258515,Pahlavi Iran,1
http://www.wikidata.org/entity/Q159856,Duchy of Brabant,1
http://www.wikidata.org/.well-known/genid/0154366b36be9370f20522bc25523bba,http://www.wikidata.org/.well-known/genid/0154366b36be9370f20522bc25523bba,1
http://www.wikidata.org/.well-known/genid/af178313923297a890056d988605c6ef,http://www.wikidata.org/.well-known/genid/af178313923297a890056d988605c6ef,1
http://www.wikidata.org/.well-known/genid/8800de627f65e5431e223011937fab12,http://www.wikidata.org/.well-known/genid/8800de627f65e5431e223011937fab12,1
http://www.wikidata.org/.well-known/genid/5829225b8d3bdebbbe614032381ce733,http://www.wikidata.org/.well-known/genid/5829225b8d3bdebbbe614032381ce733,1
http://www.wikidata.org/.well-known/genid/4290e444c4ac36276d22d471cc2885e6,http://www.wikidata.org/.well-known/genid/4290e444c4ac36276d22d471cc2885e6,1
http://www.wikidata.org/.well-known/genid/525dcdcd11873bb94790b8e431c535f5,http://www.wikidata.org/.well-known/genid/525dcdcd11873bb94790b8e431c535f5,1
http://www.wikidata.org/.well-known/genid/aab965ec22f4ab766d37d28af2499e18,http://www.wikidata.org/.well-known/genid/aab965ec22f4ab766d37d28af2499e18,1
http://www.wikidata.org/.well-known/genid/924888398665a7b113891cfedc9b171e,http://www.wikidata.org/.well-known/genid/924888398665a7b113891cfedc9b171e,1
http://www.wikidata.org/.well-known/genid/72e0ed4973ca87a4ee1bad4c59414431,http://www.wikidata.org/.well-known/genid/72e0ed4973ca87a4ee1bad4c59414431,1
http://www.wikidata.org/.well-known/genid/a66b76b99f9a354de16a270dea90604f,http://www.wikidata.org/.well-known/genid/a66b76b99f9a354de16a270dea90604f,1
http://www.wikidata.org/.well-known/genid/a04af21bacd9890faa4608047955af76,http://www.wikidata.org/.well-known/genid/a04af21bacd9890faa4608047955af76,1
http://www.wikidata.org/.well-known/genid/552728111d31b43603e6d2bf4feaa140,http://www.wikidata.org/.well-known/genid/552728111d31b43603e6d2bf4feaa140,1
http://www.wikidata.org/.well-known/genid/83b1e500157f24d699f065d79af98fa9,http://www.wikidata.org/.well-known/genid/83b1e500157f24d699f065d79af98fa9,1
http://www.wikidata.org/.well-known/genid/bf925c7f85ccde0f7cb3d01b693d9857,http://www.wikidata.org/.well-known/genid/bf925c7f85ccde0f7cb3d01b693d9857,1
http://www.wikidata.org/.well-known/genid/02f67c863c9df45e07dd04ec3234d8a7,http://www.wikidata.org/.well-known/genid/02f67c863c9df45e07dd04ec3234d8a7,1
http://www.wikidata.org/.well-known/genid/d130bfd80b9c873c5fb9c4ac9e1922e8,http://www.wikidata.org/.well-known/genid/d130bfd80b9c873c5fb9c4ac9e1922e8,1
http://www.wikidata.org/.well-known/genid/da025a1635f90abb9d9e8ab9757c58e6,http://www.wikidata.org/.well-known/genid/da025a1635f90abb9d9e8ab9757c58e6,1
